Code région;Nom de la région;Code département;Code arrondissement;Code canton;Code commune;Nom de la commune;Population municipale;Population comptée à part;Population totale;
32;Hauts-de-France;80;1;17;518;Martainneville;428;6;434;
32;Hauts-de-France;80;4;18;519;Matigny;500;8;508;
32;Hauts-de-France;80;4;19;520;Maucourt;180;3;183;
32;Hauts-de-France;80;4;20;521;Maurepas;189;5;194;
32;Hauts-de-France;80;2;21;522;Le Mazis;106;1;107;
32;Hauts-de-France;80;4;05;523;Méaulte;1 266;25;1 291;
32;Hauts-de-France;80;4;19;524;Méharicourt;585;6;591;
32;Hauts-de-France;80;2;21;525;Meigneux;173;3;176;
32;Hauts-de-France;80;2;14;526;Le Meillard;154;4;158;
32;Hauts-de-France;80;1;16;527;Méneslies;314;1;315;
32;Hauts-de-France;80;2;21;528;Méréaucourt;6;1;7;
32;Hauts-de-France;80;1;17;529;Mérélessart;198;5;203;
32;Hauts-de-France;80;2;21;531;Méricourt-en-Vimeu;102;0;102;
32;Hauts-de-France;80;2;13;530;Méricourt-l'Abbé;599;4;603;
32;Hauts-de-France;80;1;16;533;Mers-les-Bains;2 820;36;2 856;
32;Hauts-de-France;80;2;04;535;Le Mesge;180;3;183;
32;Hauts-de-France;80;4;20;536;Mesnil-Bruntel;289;8;297;
32;Hauts-de-France;80;1;23;537;Mesnil-Domqueur;87;0;87;
32;Hauts-de-France;80;4;20;538;Mesnil-en-Arrouaise;128;0;128;
32;Hauts-de-France;80;4;05;540;Mesnil-Martinsart;234;4;238;
32;Hauts-de-France;80;3;22;541;Mesnil-Saint-Georges;185;3;188;
32;Hauts-de-France;80;4;18;542;Mesnil-Saint-Nicaise;562;7;569;
32;Hauts-de-France;80;2;04;543;Métigny;121;3;124;
32;Hauts-de-France;80;2;14;544;Mézerolles;189;3;192;
32;Hauts-de-France;80;3;19;545;Mézières-en-Santerre;581;1;582;
32;Hauts-de-France;80;1;02;546;Miannay;560;32;592;
32;Hauts-de-France;80;4;05;547;Millencourt;214;5;219;
32;Hauts-de-France;80;1;01;548;Millencourt-en-Ponthieu;361;2;363;
32;Hauts-de-France;80;4;05;549;Miraumont;669;16;685;
32;Hauts-de-France;80;2;13;550;Mirvaux;151;1;152;
32;Hauts-de-France;80;4;18;551;Misery;128;3;131;
32;Hauts-de-France;80;4;20;552;Moislains;1 206;47;1 253;
32;Hauts-de-France;80;2;13;553;Molliens-au-Bois;321;10;331;
32;Hauts-de-France;80;2;04;554;Molliens-Dreuil;934;11;945;
32;Hauts-de-France;80;4;18;555;Monchy-Lagache;664;33;697;
32;Hauts-de-France;80;1;02;556;Mons-Boubert;558;5;563;
32;Hauts-de-France;80;2;03;558;Monsures;227;2;229;
32;Hauts-de-France;80;2;04;559;Montagne-Fayel;152;4;156;
32;Hauts-de-France;80;4;05;560;Montauban-de-Picardie;225;2;227;
32;Hauts-de-France;80;3;22;561;Montdidier;6 274;114;6 388;
32;Hauts-de-France;80;2;14;563;Montigny-les-Jongleurs;94;1;95;
32;Hauts-de-France;80;2;13;562;Montigny-sur-l'Hallue;211;2;213;
32;Hauts-de-France;80;2;07;565;Montonvillers;84;2;86;
32;Hauts-de-France;80;4;18;568;Morchain;353;5;358;
32;Hauts-de-France;80;2;13;569;Morcourt;300;3;303;
32;Hauts-de-France;80;3;19;570;Moreuil;3 992;29;4 021;
32;Hauts-de-France;80;3;19;571;Morisel;509;3;512;
32;Hauts-de-France;80;4;05;572;Morlancourt;372;9;381;
32;Hauts-de-France;80;2;21;573;Morvillers-Saint-Saturnin;406;5;411;
32;Hauts-de-France;80;1;23;574;Mouflers;93;0;93;
32;Hauts-de-France;80;2;21;575;Mouflières;89;0;89;
32;Hauts-de-France;80;4;18;576;Moyencourt;315;2;317;
32;Hauts-de-France;80;2;21;577;Moyencourt-lès-Poix;180;2;182;
32;Hauts-de-France;80;1;02;578;Moyenneville;715;11;726;
32;Hauts-de-France;80;4;18;579;Muille-Villette;823;20;843;
32;Hauts-de-France;80;1;23;580;Nampont;252;3;255;
32;Hauts-de-France;80;2;03;582;Namps-Maisnil;991;12;1 003;
32;Hauts-de-France;80;2;03;583;Nampty;282;8;290;
32;Hauts-de-France;80;2;13;584;Naours;1 079;11;1 090;
32;Hauts-de-France;80;4;18;585;Nesle;2 358;57;2 415;
32;Hauts-de-France;80;2;21;586;Nesle-l'Hôpital;157;1;158;
32;Hauts-de-France;80;2;21;587;Neslette;83;0;83;
32;Hauts-de-France;80;1;01;588;Neufmoulin;362;7;369;
32;Hauts-de-France;80;1;01;590;Neuilly-l'Hôpital;321;13;334;
32;Hauts-de-France;80;1;23;589;Neuilly-le-Dien;96;2;98;
32;Hauts-de-France;80;2;21;591;Neuville-au-Bois;153;1;154;
32;Hauts-de-France;80;2;21;592;Neuville-Coppegueule;526;6;532;
32;Hauts-de-France;80;4;05;593;La Neuville-lès-Bray;266;2;268;
32;Hauts-de-France;80;2;03;594;Neuville-lès-Lœuilly;126;3;129;
32;Hauts-de-France;80;3;19;595;La Neuville-Sire-Bernard;281;1;282;
32;Hauts-de-France;80;2;14;596;Neuvillette;218;5;223;
32;Hauts-de-France;80;1;16;597;Nibas;852;16;868;
32;Hauts-de-France;80;1;01;598;Nouvion;1 318;34;1 352;
32;Hauts-de-France;80;1;23;599;Noyelles-en-Chaussée;246;4;250;
32;Hauts-de-France;80;1;01;600;Noyelles-sur-Mer;727;13;740;
32;Hauts-de-France;80;4;20;601;Nurlu;398;8;406;
32;Hauts-de-France;80;2;14;602;Occoches;125;3;128;
32;Hauts-de-France;80;1;16;603;Ochancourt;314;1;315;
32;Hauts-de-France;80;2;21;604;Offignies;71;4;75;
32;Hauts-de-France;80;4;18;605;Offoy;221;2;223;
32;Hauts-de-France;80;2;21;606;Oisemont;1 175;53;1 228;
32;Hauts-de-France;80;2;04;607;Oissy;226;2;228;
32;Hauts-de-France;80;1;23;609;Oneux;379;4;383;
32;Hauts-de-France;80;2;03;611;Oresmaux;913;13;926;
32;Hauts-de-France;80;1;16;613;Oust-Marest;629;15;644;
32;Hauts-de-France;80;2;14;614;Outrebois;309;6;315;
32;Hauts-de-France;80;4;05;615;Ovillers-la-Boisselle;448;5;453;
32;Hauts-de-France;80;4;18;616;Pargny;204;2;206;
32;Hauts-de-France;80;4;19;617;Parvillers-le-Quesnoy;234;3;237;
32;Hauts-de-France;80;1;16;618;Pendé;1 083;14;1 097;
32;Hauts-de-France;80;2;15;619;Pernois;730;8;738;
32;Hauts-de-France;80;4;20;620;Péronne;7 628;413;8 041;
32;Hauts-de-France;80;2;04;622;Picquigny;1 357;16;1 373;
32;Hauts-de-France;80;3;22;623;Piennes-Onvillers;364;4;368;
32;Hauts-de-France;80;2;13;624;Pierregot;278;5;283;
32;Hauts-de-France;80;3;19;625;Pierrepont-sur-Avre;655;5;660;
32;Hauts-de-France;80;2;04;626;Pissy;276;3;279;
32;Hauts-de-France;80;2;03;627;Plachy-Buyon;903;18;921;
32;Hauts-de-France;80;3;19;628;Le Plessier-Rozainvillers;749;4;753;
32;Hauts-de-France;80;2;21;630;Poix-de-Picardie;2 406;32;2 438;
32;Hauts-de-France;80;1;23;631;Ponches-Estruval;106;3;109;
32;Hauts-de-France;80;2;12;632;Pont-de-Metz;2 399;36;2 435;
32;Hauts-de-France;80;2;13;634;Pont-Noyelles;849;12;861;
32;Hauts-de-France;80;1;23;635;Pont-Remy;1 474;24;1 498;
32;Hauts-de-France;80;1;01;633;Ponthoile;618;11;629;
32;Hauts-de-France;80;1;01;637;Port-le-Grand;282;1;283;
32;Hauts-de-France;80;4;18;638;Potte;105;2;107;
32;Hauts-de-France;80;2;07;639;Poulainville;1 184;29;1 213;
32;Hauts-de-France;80;4;05;640;Pozières;263;3;266;
32;Hauts-de-France;80;2;14;642;Prouville;305;4;309;
32;Hauts-de-France;80;2;03;643;Prouzel;542;7;549;
32;Hauts-de-France;80;4;18;644;Proyart;697;15;712;
32;Hauts-de-France;80;4;05;645;Puchevillers;552;4;556;
32;Hauts-de-France;80;4;18;646;Punchy;86;4;90;
32;Hauts-de-France;80;4;18;647;Puzeaux;300;1;301;
32;Hauts-de-France;80;4;05;648;Pys;119;1;120;
32;Hauts-de-France;80;4;20;629;Pœuilly;128;2;130;
32;Hauts-de-France;80;1;23;649;Quend;1 387;25;1 412;
32;Hauts-de-France;80;2;07;650;Querrieu;651;19;670;
32;Hauts-de-France;80;2;21;651;Le Quesne;271;2;273;
32;Hauts-de-France;80;3;19;652;Le Quesnel;798;13;811;
32;Hauts-de-France;80;1;02;654;Quesnoy-le-Montant;574;15;589;
32;Hauts-de-France;80;2;04;655;Quesnoy-sur-Airaines;443;6;449;
32;Hauts-de-France;80;2;04;656;Quevauvillers;1 111;27;1 138;
32;Hauts-de-France;80;3;03;657;Quiry-le-Sec;326;2;328;
32;Hauts-de-France;80;4;18;658;Quivières;144;1;145;
32;Hauts-de-France;80;4;05;659;Raincheval;287;6;293;
32;Hauts-de-France;80;2;07;661;Rainneville;974;8;982;
32;Hauts-de-France;80;1;17;662;Ramburelles;275;2;277;
32;Hauts-de-France;80;2;21;663;Rambures;348;8;356;
32;Hauts-de-France;80;4;20;664;Rancourt;201;3;204;
32;Hauts-de-France;80;1;23;665;Regnière-Écluse;127;2;129;
32;Hauts-de-France;80;2;14;666;Remaisnil;28;0;28;
32;Hauts-de-France;80;3;22;667;Remaugies;132;0;132;
32;Hauts-de-France;80;2;03;668;Remiencourt;178;3;181;
32;Hauts-de-France;80;4;18;669;Rethonvillers;360;4;364;
32;Hauts-de-France;80;2;04;670;Revelles;524;6;530;
32;Hauts-de-France;80;2;15;671;Ribeaucourt;257;2;259;
32;Hauts-de-France;80;2;13;672;Ribemont-sur-Ancre;667;2;669;
32;Hauts-de-France;80;2;04;673;Riencourt;177;7;184;
32;Hauts-de-France;80;2;08;674;Rivery;3 544;48;3 592;
32;Hauts-de-France;80;3;03;675;Rogy;128;2;130;
32;Hauts-de-France;80;3;22;676;Roiglise;156;7;163;
32;Hauts-de-France;80;4;20;677;Roisel;1 656;59;1 715;
32;Hauts-de-France;80;3;22;678;Rollot;741;9;750;
32;Hauts-de-France;80;4;20;679;Ronssoy;587;6;593;
32;Hauts-de-France;80;4;19;680;Rosières-en-Santerre;3 008;27;3 035;
32;Hauts-de-France;80;3;03;681;Rouvrel;304;5;309;
32;Hauts-de-France;80;4;19;682;Rouvroy-en-Santerre;211;3;214;
32;Hauts-de-France;80;4;18;683;Rouy-le-Grand;109;4;113;
32;Hauts-de-France;80;4;18;684;Rouy-le-Petit;114;4;118;
32;Hauts-de-France;80;3;22;685;Roye;5 864;78;5 942;
32;Hauts-de-France;80;2;13;686;Rubempré;723;10;733;
32;Hauts-de-France;80;3;22;687;Rubescourt;134;4;138;
32;Hauts-de-France;80;1;23;688;Rue;3 106;118;3 224;
32;Hauts-de-France;80;2;11;690;Rumigny;594;9;603;
32;Hauts-de-France;80;1;02;691;Saigneville;413;5;418;
32;Hauts-de-France;80;1;01;692;Sailly-Flibeaucourt;1 039;10;1 049;
32;Hauts-de-France;80;2;13;693;Sailly-Laurette;307;4;311;
32;Hauts-de-France;80;2;13;694;Sailly-le-Sec;351;6;357;
32;Hauts-de-France;80;4;20;695;Sailly-Saillisel;475;14;489;
32;Hauts-de-France;80;2;11;696;Sains-en-Amiénois;1 197;26;1 223;
32;Hauts-de-France;80;2;14;697;Saint-Acheul;26;0;26;
32;Hauts-de-France;80;2;04;698;Saint-Aubin-Montenoy;227;4;231;
32;Hauts-de-France;80;2;21;699;Saint-Aubin-Rivière;111;0;111;
32;Hauts-de-France;80;1;16;700;Saint-Blimont;878;12;890;
32;Hauts-de-France;80;4;18;701;Saint-Christ-Briost;439;12;451;
32;Hauts-de-France;80;2;11;702;Saint-Fuscien;1 101;33;1 134;
32;Hauts-de-France;80;2;21;703;Saint-Germain-sur-Bresle;206;3;209;
32;Hauts-de-France;80;2;07;704;Saint-Gratien;375;8;383;
32;Hauts-de-France;80;4;05;705;Saint-Léger-lès-Authie;93;0;93;
32;Hauts-de-France;80;2;15;706;Saint-Léger-lès-Domart;1 853;18;1 871;
32;Hauts-de-France;80;2;21;707;Saint-Léger-sur-Bresle;84;4;88;
32;Hauts-de-France;80;3;22;708;Saint-Mard;171;3;174;
32;Hauts-de-France;80;2;21;709;Saint-Maulvis;268;8;276;
32;Hauts-de-France;80;1;17;710;Saint-Maxent;383;6;389;
32;Hauts-de-France;80;2;15;711;Saint-Ouen;1 910;14;1 924;
32;Hauts-de-France;80;1;23;713;Saint-Quentin-en-Tourmont;290;4;294;
32;Hauts-de-France;80;1;16;714;Saint-Quentin-la-Motte-Croix-au-Bailly;1 291;21;1 312;
32;Hauts-de-France;80;1;23;716;Saint-Riquier;1 247;30;1 277;
32;Hauts-de-France;80;2;03;717;Saint-Sauflieu;1 005;10;1 015;
32;Hauts-de-France;80;2;04;718;Saint-Sauveur;1 399;16;1 415;
32;Hauts-de-France;80;2;15;722;Saint-Vaast-en-Chaussée;499;8;507;
32;Hauts-de-France;80;1;02;721;Saint-Valery-sur-Somme;2 562;50;2 612;
32;Hauts-de-France;80;2;21;719;Sainte-Segrée;59;1;60;
32;Hauts-de-France;80;2;04;723;Saisseval;240;1;241;
32;Hauts-de-France;80;2;12;724;Saleux;2 861;30;2 891;
32;Hauts-de-France;80;2;12;725;Salouël;4 044;76;4 120;
32;Hauts-de-France;80;4;18;726;Sancourt;264;6;270;
32;Hauts-de-France;80;2;21;728;Saulchoy-sous-Poix;70;1;71;
32;Hauts-de-France;80;3;03;729;Sauvillers-Mongival;174;4;178;
32;Hauts-de-France;80;2;04;730;Saveuse;917;9;926;
32;Hauts-de-France;80;2;21;732;Senarpont;664;15;679;
32;Hauts-de-France;80;4;05;733;Senlis-le-Sec;297;8;305;
32;Hauts-de-France;80;2;03;734;Sentelie;205;3;208;
32;Hauts-de-France;80;2;04;735;Seux;169;2;171;
32;Hauts-de-France;80;4;20;737;Sorel;163;0;163;
32;Hauts-de-France;80;1;17;736;Sorel-en-Vimeu;217;4;221;
32;Hauts-de-France;80;2;04;738;Soues;128;4;132;
32;Hauts-de-France;80;3;03;740;Sourdon;313;2;315;
32;Hauts-de-France;80;4;18;741;Soyécourt;175;4;179;
32;Hauts-de-France;80;2;15;742;Surcamps;65;2;67;
32;Hauts-de-France;80;4;05;743;Suzanne;182;4;186;
32;Hauts-de-France;80;2;04;744;Tailly;59;2;61;
32;Hauts-de-France;80;2;13;746;Talmas;1 067;12;1 079;
32;Hauts-de-France;80;4;20;747;Templeux-la-Fosse;141;7;148;
32;Hauts-de-France;80;4;20;748;Templeux-le-Guérard;173;1;174;
32;Hauts-de-France;80;2;14;749;Terramesnil;304;3;307;
32;Hauts-de-France;80;4;18;750;Tertry;165;2;167;
32;Hauts-de-France;80;3;19;751;Thennes;535;6;541;
32;Hauts-de-France;80;2;03;752;Thézy-Glimont;623;7;630;
32;Hauts-de-France;80;4;05;753;Thiepval;131;2;133;
32;Hauts-de-France;80;2;21;754;Thieulloy-l'Abbaye;367;3;370;
32;Hauts-de-France;80;2;21;755;Thieulloy-la-Ville;143;3;146;
32;Hauts-de-France;80;4;05;756;Thièvres;62;0;62;
32;Hauts-de-France;80;2;03;757;Thoix;144;2;146;
32;Hauts-de-France;80;3;03;758;Thory;189;0;189;
32;Hauts-de-France;80;3;22;759;Tilloloy;351;8;359;
32;Hauts-de-France;80;1;17;760;Tilloy-Floriville;395;4;399;
32;Hauts-de-France;80;2;03;761;Tilloy-lès-Conty;253;0;253;
32;Hauts-de-France;80;4;20;762;Tincourt-Boucly;359;10;369;
32;Hauts-de-France;80;1;01;763;Le Titre;368;8;376;
32;Hauts-de-France;80;1;02;765;Tours-en-Vimeu;835;11;846;
32;Hauts-de-France;80;4;05;766;Toutencourt;472;10;482;
32;Hauts-de-France;80;2;21;767;Le Translay;245;8;253;
32;Hauts-de-France;80;2;13;769;Treux;249;4;253;
32;Hauts-de-France;80;1;16;770;Tully;559;9;568;
32;Hauts-de-France;80;1;02;764;Tœufles;303;7;310;
32;Hauts-de-France;80;4;18;771;Ugny-l'Équipée;41;1;42;
32;Hauts-de-France;80;2;13;773;Vadencourt;97;0;97;
32;Hauts-de-France;80;2;13;774;Vaire-sous-Corbie;284;3;287;
32;Hauts-de-France;80;1;16;775;Valines;636;8;644;
32;Hauts-de-France;80;4;05;776;Varennes;220;5;225;
32;Hauts-de-France;80;4;05;777;Vauchelles-lès-Authie;157;4;161;
32;Hauts-de-France;80;2;15;778;Vauchelles-lès-Domart;122;0;122;
32;Hauts-de-France;80;1;01;779;Vauchelles-les-Quesnoy;847;19;866;
32;Hauts-de-France;80;1;16;780;Vaudricourt;395;5;400;
32;Hauts-de-France;80;4;18;781;Vauvillers;257;1;258;
32;Hauts-de-France;80;2;15;782;Vaux-en-Amiénois;404;12;416;
32;Hauts-de-France;80;1;17;783;Vaux-Marquenneville;86;3;89;
32;Hauts-de-France;80;2;13;784;Vaux-sur-Somme;309;6;315;
32;Hauts-de-France;80;2;08;785;Vecquemont;538;5;543;
32;Hauts-de-France;80;2;03;786;Velennes;147;0;147;
32;Hauts-de-France;80;1;23;787;Vercourt;93;1;94;
32;Hauts-de-France;80;2;21;788;Vergies;158;3;161;
32;Hauts-de-France;80;4;18;789;Vermandovillers;148;0;148;
32;Hauts-de-France;80;3;22;790;Verpillières;158;3;161;
32;Hauts-de-France;80;2;12;791;Vers-sur-Selle;728;7;735;
32;Hauts-de-France;80;2;13;792;La Vicogne;253;1;254;
32;Hauts-de-France;80;2;15;793;Vignacourt;2 361;33;2 394;
32;Hauts-de-France;80;2;15;795;Ville-le-Marclet;475;23;498;
32;Hauts-de-France;80;4;05;807;Ville-sur-Ancre;270;3;273;
32;Hauts-de-France;80;4;18;794;Villecourt;58;1;59;
32;Hauts-de-France;80;2;21;796;Villeroy;193;5;198;
32;Hauts-de-France;80;3;19;797;Villers-aux-Érables;121;6;127;
32;Hauts-de-France;80;2;07;798;Villers-Bocage;1 408;74;1 482;
32;Hauts-de-France;80;2;09;799;Villers-Bretonneux;4 425;52;4 477;
32;Hauts-de-France;80;2;21;800;Villers-Campsart;152;1;153;
32;Hauts-de-France;80;4;20;801;Villers-Carbonnel;349;3;352;
32;Hauts-de-France;80;4;20;802;Villers-Faucon;611;16;627;
32;Hauts-de-France;80;3;22;803;Villers-lès-Roye;277;0;277;
32;Hauts-de-France;80;1;23;804;Villers-sous-Ailly;185;5;190;
32;Hauts-de-France;80;1;23;806;Villers-sur-Authie;476;18;494;
32;Hauts-de-France;80;3;22;805;Villers-Tournelle;157;6;163;
32;Hauts-de-France;80;1;23;808;Vironchaux;487;7;494;
32;Hauts-de-France;80;1;17;809;Vismes;486;9;495;
32;Hauts-de-France;80;1;23;810;Vitz-sur-Authie;127;0;127;
32;Hauts-de-France;80;4;18;811;Voyennes;611;20;631;
32;Hauts-de-France;80;4;20;812;Vraignes-en-Vermandois;144;3;147;
32;Hauts-de-France;80;2;21;813;Vraignes-lès-Hornoy;94;3;97;
32;Hauts-de-France;80;4;19;814;Vrély;429;11;440;
32;Hauts-de-France;80;1;23;815;Vron;839;27;866;
32;Hauts-de-France;80;2;13;819;Wargnies;91;1;92;
32;Hauts-de-France;80;2;13;820;Warloy-Baillon;762;5;767;
32;Hauts-de-France;80;2;04;821;Warlus;223;8;231;
32;Hauts-de-France;80;3;22;822;Warsy;142;2;144;
32;Hauts-de-France;80;4;19;823;Warvillers;147;5;152;
32;Hauts-de-France;80;4;19;824;Wiencourt-l'Équipée;260;2;262;
32;Hauts-de-France;80;1;17;825;Wiry-au-Mont;121;0;121;
32;Hauts-de-France;80;1;16;826;Woignarue;835;20;855;
32;Hauts-de-France;80;1;16;827;Woincourt;1 297;17;1 314;
32;Hauts-de-France;80;2;21;828;Woirel;57;0;57;
32;Hauts-de-France;80;4;18;829;Y;93;3;96;
32;Hauts-de-France;80;1;23;830;Yaucourt-Bussus;247;8;255;
32;Hauts-de-France;80;1;02;836;Yonval;227;7;234;
32;Hauts-de-France;80;1;23;832;Yvrench;305;8;313;
32;Hauts-de-France;80;1;23;833;Yvrencheux;128;2;130;
32;Hauts-de-France;80;1;16;834;Yzengremer;505;67;572;
32;Hauts-de-France;80;2;04;835;Yzeux;267;4;271;
76;Occitanie;81;2;15;001;Aguts;218;10;228;
76;Occitanie;81;2;16;002;Aiguefonde;2 522;53;2 575;
76;Occitanie;81;1;13;003;Alban;938;47;985;
76;Occitanie;81;1;96;004;Albi;49 024;2 127;51 151;
76;Occitanie;81;2;17;005;Albine;504;9;513;
76;Occitanie;81;2;15;006;Algans;205;3;208;
76;Occitanie;81;1;05;008;Almayrac;288;4;292;
76;Occitanie;81;1;23;007;Alos;92;0;92;
76;Occitanie;81;1;06;009;Amarens;68;1;69;
76;Occitanie;81;1;13;010;Ambialet;455;11;466;
76;Occitanie;81;2;21;011;Ambres;986;25;1 011;
76;Occitanie;81;1;23;012;Andillac;123;1;124;
76;Occitanie;81;1;05;013;Andouque;398;10;408;
76;Occitanie;81;2;14;014;Anglès;508;6;514;
76;Occitanie;81;2;19;015;Appelle;71;1;72;
76;Occitanie;81;2;18;016;Arfons;172;8;180;
76;Occitanie;81;2;13;017;Arifat;166;1;167;
76;Occitanie;81;1;22;018;Arthès;2 488;53;2 541;
76;Occitanie;81;1;05;019;Assac;144;1;145;
76;Occitanie;81;1;10;020;Aussac;259;9;268;
76;Occitanie;81;2;16;021;Aussillon;5 968;130;6 098;
76;Occitanie;81;2;15;022;Bannières;209;7;216;
76;Occitanie;81;2;14;023;Barre;206;4;210;
76;Occitanie;81;1;23;024;Beauvais-sur-Tescou;349;10;359;
76;Occitanie;81;2;15;025;Belcastel;229;9;238;
76;Occitanie;81;1;13;026;Bellegarde-Marsal;719;7;726;
76;Occitanie;81;2;18;027;Belleserre;164;4;168;
76;Occitanie;81;2;14;028;Berlats;104;1;105;
76;Occitanie;81;1;10;029;Bernac;187;5;192;
76;Occitanie;81;2;19;030;Bertre;121;3;124;
76;Occitanie;81;2;14;031;Le Bez;838;22;860;
76;Occitanie;81;2;19;032;Blan;1 121;16;1 137;
76;Occitanie;81;1;06;033;Blaye-les-Mines;3 009;228;3 237;
76;Occitanie;81;2;16;034;Boissezon;402;6;408;
76;Occitanie;81;1;06;035;Bournazel;179;6;185;
76;Occitanie;81;2;17;036;Bout-du-Pont-de-Larn;1 261;22;1 283;
76;Occitanie;81;2;14;037;Brassac;1 281;49;1 330;
76;Occitanie;81;1;11;038;Brens;2 296;73;2 369;
76;Occitanie;81;2;12;039;Briatexte;2 007;29;2 036;
76;Occitanie;81;2;20;040;Brousse;417;11;428;
76;Occitanie;81;1;11;041;Broze;116;1;117;
76;Occitanie;81;2;08;042;Burlats;2 127;53;2 180;
76;Occitanie;81;2;12;043;Busque;752;12;764;
76;Occitanie;81;2;20;044;Cabanès;285;4;289;
76;Occitanie;81;1;06;045;Les Cabannes;369;12;381;
76;Occitanie;81;1;10;046;Cadalen;1 528;29;1 557;
76;Occitanie;81;1;05;047;Cadix;231;9;240;
76;Occitanie;81;1;03;048;Cagnac-les-Mines;2 532;38;2 570;
76;Occitanie;81;2;18;049;Cahuzac;388;5;393;
76;Occitanie;81;1;23;051;Cahuzac-sur-Vère;1 144;22;1 166;
76;Occitanie;81;1;22;052;Cambon;2 122;55;2 177;
76;Occitanie;81;2;15;050;Cambon-lès-Lavaur;335;7;342;
76;Occitanie;81;2;14;053;Cambounès;329;17;346;
76;Occitanie;81;2;19;054;Cambounet-sur-le-Sor;921;20;941;
76;Occitanie;81;2;18;055;Les Cammazes;331;1;332;
76;Occitanie;81;1;23;056;Campagnac;152;2;154;
76;Occitanie;81;2;20;058;Carbes;228;8;236;
76;Occitanie;81;1;02;059;Carlus;682;25;707;
76;Occitanie;81;1;97;060;Carmaux;9 356;251;9 607;
76;Occitanie;81;1;10;061;Castanet;202;3;205;
76;Occitanie;81;1;03;063;Castelnau-de-Lévis;1 571;52;1 623;
76;Occitanie;81;1;23;064;Castelnau-de-Montmiral;1 038;24;1 062;
76;Occitanie;81;2;98;065;Castres;41 338;1 585;42 923;
76;Occitanie;81;2;16;066;Caucalières;289;6;295;
76;Occitanie;81;1;10;067;Cestayrols;465;9;474;
76;Occitanie;81;1;06;068;Combefa;156;6;162;
76;Occitanie;81;1;06;069;Cordes-sur-Ciel;909;49;958;
76;Occitanie;81;1;21;070;Coufouleux;2 819;55;2 874;
76;Occitanie;81;1;05;071;Courris;81;2;83;
76;Occitanie;81;1;05;072;Crespin;129;3;132;
76;Occitanie;81;1;05;073;Crespinet;173;1;174;
76;Occitanie;81;1;22;074;Cunac;1 551;60;1 611;
76;Occitanie;81;2;20;075;Cuq;495;9;504;
76;Occitanie;81;2;15;076;Cuq-Toulza;699;15;714;
76;Occitanie;81;1;13;077;Curvalle;395;11;406;
76;Occitanie;81;2;20;078;Damiatte;1 025;18;1 043;
76;Occitanie;81;1;22;079;Dénat;794;13;807;
76;Occitanie;81;1;06;080;Donnazac;77;1;78;
76;Occitanie;81;2;18;081;Dourgne;1 313;51;1 364;
76;Occitanie;81;1;05;082;Le Dourn;115;2;117;
76;Occitanie;81;2;18;083;Durfort;252;2;254;
76;Occitanie;81;2;18;084;Escoussens;606;24;630;
76;Occitanie;81;2;14;085;Escroux;50;3;53;
76;Occitanie;81;2;14;086;Espérausses;172;3;175;
76;Occitanie;81;1;13;088;Fauch;527;13;540;
76;Occitanie;81;1;05;089;Faussergues;145;6;151;
76;Occitanie;81;1;10;087;Fayssac;345;14;359;
76;Occitanie;81;1;10;090;Fénols;240;6;246;
76;Occitanie;81;2;20;092;Fiac;929;15;944;
76;Occitanie;81;1;10;093;Florentin;677;45;722;
76;Occitanie;81;2;14;062;Fontrieu;943;24;967;
76;Occitanie;81;1;05;094;Fraissines;92;3;95;
76;Occitanie;81;1;06;095;Frausseilles;87;2;89;
76;Occitanie;81;1;13;096;Le Fraysse;387;5;392;
76;Occitanie;81;1;22;097;Fréjairolles;1 321;40;1 361;
76;Occitanie;81;2;20;098;Fréjeville;651;20;671;
76;Occitanie;81;1;11;099;Gaillac;15 254;329;15 583;
76;Occitanie;81;2;19;100;Garrevaques;396;10;406;
76;Occitanie;81;1;04;101;Le Garric;1 258;20;1 278;
76;Occitanie;81;2;21;102;Garrigues;254;13;267;
76;Occitanie;81;2;14;103;Gijounet;125;8;133;
76;Occitanie;81;2;21;104;Giroussens;1 490;36;1 526;
76;Occitanie;81;2;12;105;Graulhet;12 542;295;12 837;
76;Occitanie;81;1;23;106;Grazac;597;16;613;
76;Occitanie;81;2;20;132;Guitalens-L'Albarède;886;22;908;
76;Occitanie;81;1;06;108;Itzac;151;6;157;
76;Occitanie;81;2;20;109;Jonquières;451;8;459;
76;Occitanie;81;1;05;110;Jouqueviel;96;4;100;
76;Occitanie;81;1;06;111;Labarthe-Bleys;74;2;76;
76;Occitanie;81;1;10;112;Labastide-de-Lévis;903;27;930;
76;Occitanie;81;1;06;114;Labastide-Gabausse;502;13;515;
76;Occitanie;81;2;17;115;Labastide-Rouairoux;1 410;25;1 435;
76;Occitanie;81;2;15;116;Labastide-Saint-Georges;1 927;42;1 969;
76;Occitanie;81;1;10;117;Labessière-Candeil;742;20;762;
76;Occitanie;81;2;20;118;Laboulbène;140;2;142;
76;Occitanie;81;1;13;119;Laboutarie;492;6;498;
76;Occitanie;81;2;18;120;Labruguière;6 523;167;6 690;
76;Occitanie;81;2;17;121;Lacabarède;309;6;315;
76;Occitanie;81;1;05;122;Lacapelle-Pinet;75;2;77;
76;Occitanie;81;1;06;123;Lacapelle-Ségalar;99;2;101;
76;Occitanie;81;2;14;124;Lacaune;2 507;92;2 599;
76;Occitanie;81;2;14;125;Lacaze;292;1;293;
